idx,Date,Time,Temp,pH,DO,EC,,,
1481,7/9/2023,1:53:37,26.07,7.73,9.726,1556,,,
1482,7/9/2023,1:48:37,26.03,7.75,10.426,1556,,,
1483,7/9/2023,1:43:37,26.09,7.75,10.339,1556,,,
1484,7/9/2023,1:38:37,26.08,7.74,10.849,1556,,,
1485,7/9/2023,1:33:37,26.13,7.71,9.952,1556,,,
1486,7/9/2023,1:28:37,25.91,7.71,10.528,1556,,,
1487,7/9/2023,1:23:37,25.98,7.74,10.82,1556,,,
1488,7/9/2023,1:18:37,26.05,7.73,10.528,1556,,,
1489,7/9/2023,1:13:37,25.99,7.73,10.448,1562,,,
1490,7/9/2023,0:58:37,26.19,7.74,10.302,1556,,,
1491,7/9/2023,0:53:37,26.17,7.72,10.025,1556,,,
1492,7/9/2023,0:48:37,26.25,7.73,10.534,1563,,,
1493,7/9/2023,0:43:37,26.1,7.71,10.55,1563,,,
1494,7/9/2023,0:33:37,26.18,7.76,10.287,1569,,,
1495,7/9/2023,0:28:37,26.21,7.76,10.28,1563,,,
1496,7/9/2023,0:18:37,26.43,7.74,10.585,1569,,,
1497,7/9/2023,0:13:37,26.38,7.7,10.542,1563,,,
1498,7/9/2023,0:08:37,26.34,7.76,10.119,1563,,,
1499,7/9/2023,0:03:37,26.27,7.75,10.068,1569,,,
1500,6/9/2023,23:58:37,26.17,7.74,10.09,1563,,,
1501,6/9/2023,23:53:37,26.34,7.71,10.352,1569,,,
1502,6/9/2023,23:48:37,26.38,7.76,10.833,1563,,,
1503,6/9/2023,23:43:37,26.39,7.75,10.388,1563,,,
1504,6/9/2023,23:38:37,26.27,7.74,9.39,1569,,,
1505,6/9/2023,23:33:37,26.49,7.75,10.761,1563,,,
1506,6/9/2023,23:28:37,26.37,7.76,10.294,1563,,,
1507,6/9/2023,23:23:37,26.3,7.76,11.213,1563,,,
1508,6/9/2023,23:13:37,26.33,7.79,10.112,1563,,,
1509,6/9/2023,23:08:37,26.26,7.79,9.55,1563,,,
1510,6/9/2023,23:03:37,26.82,7.8,10.234,1563,,,
1511,6/9/2023,22:58:37,26.44,7.81,10.892,1563,,,
1512,6/9/2023,22:53:37,26.45,7.77,10.622,1563,,,
1513,6/9/2023,22:48:37,26.41,7.76,10.622,1563,,,
1514,6/9/2023,22:43:37,26.78,7.76,10.3,1563,,,
1515,6/9/2023,22:38:37,26.67,7.81,10.694,1563,,,
1516,6/9/2023,22:33:37,26.32,7.79,10.731,1563,,,
1517,6/9/2023,22:28:37,26.63,7.75,10.395,1563,,,
1518,6/9/2023,22:23:37,26.55,7.78,11.118,1563,,,
1519,6/9/2023,22:18:37,26.53,7.82,10.811,1563,,,
1520,6/9/2023,22:13:37,26.52,7.81,10.847,1563,,,
1521,6/9/2023,22:08:37,26.5,7.82,10.33,1563,,,
1522,6/9/2023,22:03:37,26.57,7.83,10.63,1563,,,
1523,6/9/2023,21:58:37,26.34,7.84,10.689,1563,,,
1524,6/9/2023,21:53:37,26.42,7.81,10.104,1563,,,
1525,6/9/2023,21:48:37,26.72,7.83,10.541,1563,,,
1526,6/9/2023,21:43:37,26.72,7.81,10.694,1563,,,
1527,6/9/2023,21:38:37,26.65,7.83,10.592,1563,,,
1528,6/9/2023,21:33:37,26.54,7.83,10.454,1563,,,
1529,6/9/2023,21:28:37,26.72,7.81,9.513,1563,,,
1530,6/9/2023,21:23:37,26.57,7.86,10.724,1563,,,
1531,6/9/2023,21:18:37,26.53,7.83,10.308,1563,,,
1532,6/9/2023,21:13:37,26.47,7.87,9.958,1563,,,
1533,6/9/2023,21:08:37,26.7,7.88,10.716,1563,,,
1534,6/9/2023,21:03:38,26.57,7.89,10.155,1563,,,
1535,6/9/2023,20:53:37,26.8,7.89,9.833,1571,,,
1536,6/9/2023,20:48:37,26.79,7.89,10.519,1571,,,
1537,6/9/2023,20:43:37,26.71,7.9,10.614,1571,,,
1538,6/9/2023,20:38:37,26.72,7.9,11.19,1571,,,
1539,6/9/2023,20:33:37,26.7,7.93,9.928,1571,,,
1540,6/9/2023,20:28:37,26.59,7.91,10.475,1571,,,
1541,6/9/2023,20:23:37,26.71,7.96,11.489,1571,,,
1542,6/9/2023,20:18:37,26.95,7.93,9.111,1571,,,
1543,6/9/2023,20:13:37,26.8,7.93,11.03,1578,,,
1544,6/9/2023,20:08:37,26.78,7.97,10.92,1578,,,
1545,6/9/2023,20:03:37,26.68,8,10.614,1584,,,
1546,6/9/2023,19:58:37,26.61,8.03,11.015,1578,,,
1547,6/9/2023,19:53:37,26.3,8.03,10.024,1571,,,
1548,6/9/2023,19:48:37,26.69,8.1,11.387,1571,,,
1549,6/9/2023,19:43:38,26.75,8.04,10.395,1578,,,
1550,6/9/2023,19:38:37,26.72,8.07,11.314,1571,,,
1551,6/9/2023,19:33:37,26.81,8.12,11.176,1577,,,
1552,6/9/2023,19:28:37,26.86,8.16,11.131,1578,,,
1553,6/9/2023,19:23:37,26.66,8.16,11.14,1578,,,
1554,6/9/2023,19:18:38,27.15,8.19,10.598,1571,,,
1555,6/9/2023,19:13:37,26.88,8.18,11.438,1571,,,
1556,6/9/2023,19:08:37,26.95,8.24,10.854,1571,,,
1557,6/9/2023,19:03:37,26.96,8.23,10.905,1571,,,
1558,6/9/2023,18:58:37,26.82,8.33,11.386,1572,,,
1559,6/9/2023,18:53:38,26.94,8.27,10.008,1571,,,
1560,6/9/2023,18:48:37,26.98,8.28,10.876,1571,,,
1561,6/9/2023,18:43:37,27.02,8.28,11.313,1578,,,
1562,6/9/2023,18:38:37,26.76,8.36,11.744,1572,,,
1563,6/9/2023,18:33:37,26.99,8.38,11.496,1578,,,
1564,6/9/2023,18:28:37,27.04,8.42,11.801,1571,,,
1565,6/9/2023,18:23:37,26.9,8.45,11.721,1578,,,
1566,6/9/2023,18:18:37,26.75,8.41,11.582,1571,,,
1567,6/9/2023,18:13:37,27.14,8.52,11.919,1571,,,
1568,6/9/2023,18:03:37,26.99,8.58,12.056,1593,,,
1569,6/9/2023,17:58:37,27.11,8.53,11.874,1586,,,
1570,6/9/2023,17:53:37,27.06,8.63,12.838,1586,,,
1571,6/9/2023,17:48:37,27.14,8.59,12.253,1601,,,
1572,6/9/2023,17:43:37,27.1,8.63,12.996,1586,,,
1573,6/9/2023,17:38:37,27.08,8.66,12.699,1579,,,
1574,6/9/2023,17:33:37,27.09,8.66,13.456,1601,,,
1575,6/9/2023,17:28:37,27.13,8.67,13.754,1593,,,
1576,6/9/2023,17:23:37,27.07,8.75,13.886,1593,,,
1577,6/9/2023,17:18:37,27.13,8.74,13.575,1593,,,
1578,6/9/2023,17:08:37,27.21,8.77,13.455,1587,,,
1579,6/9/2023,17:03:37,28.31,8.74,13.867,1572,,,
1580,6/9/2023,16:58:37,27.27,8.81,13.776,1593,,,
1581,6/9/2023,16:53:37,27.11,8.8,13.988,1587,,,
1582,6/9/2023,16:48:37,27.42,8.86,13.491,1587,,,
1583,6/9/2023,16:43:37,27.16,8.95,15.599,1601,,,
1584,6/9/2023,16:38:37,27.29,8.87,14.29,1579,,,
1585,6/9/2023,16:33:37,27.29,8.88,14.614,1587,,,
1586,6/9/2023,16:28:37,26.8,8.88,14.091,1581,,,
1587,6/9/2023,16:23:37,27.21,8.84,14.017,1581,,,
1588,6/9/2023,16:18:37,27.2,8.88,14.257,1604,,,
1589,6/9/2023,16:13:37,27.27,8.88,14.946,1587,,,
1590,6/9/2023,16:08:37,27.28,8.87,14.993,1581,,,
1591,6/9/2023,16:03:38,27.19,8.85,15.154,1589,,,
1592,6/9/2023,15:58:37,27.29,8.94,14.6,1593,,,
1593,6/9/2023,15:53:37,27.36,8.9,15.131,1589,,,
1594,6/9/2023,15:43:37,27.34,8.92,15.882,1589,,,
1595,6/9/2023,15:38:37,27.39,8.88,15.474,1574,,,
1596,6/9/2023,15:33:37,27.43,8.91,15.237,1589,,,
1597,6/9/2023,15:28:37,27.4,8.94,15.2,1596,,,
1598,6/9/2023,15:23:37,27.42,8.97,15.762,1589,,,
1599,6/9/2023,15:18:37,27.03,8.94,15.927,1593,,,
1600,6/9/2023,15:13:37,27.44,8.95,12.666,1596,,,
1601,6/9/2023,15:08:37,27.31,8.93,15.733,1594,,,
1602,6/9/2023,15:03:37,27.36,8.95,15.766,1596,,,
1603,6/9/2023,14:58:37,27.16,8.98,15.999,1604,,,
1604,6/9/2023,14:53:37,27.38,8.94,16.145,1601,,,
1605,6/9/2023,14:48:37,27.33,8.97,15.904,1581,,,
1606,6/9/2023,14:43:37,27.27,8.96,16.203,1596,,,
1607,6/9/2023,14:33:37,27.32,9.02,16.363,1589,,,
1608,6/9/2023,14:28:37,27.32,8.97,16.032,1596,,,
1609,6/9/2023,14:23:37,27.19,9.01,16.605,1611,,,
1610,6/9/2023,14:18:38,27.3,8.99,16.305,1589,,,
1611,6/9/2023,14:13:37,27.2,8.91,16.998,1601,,,
1612,6/9/2023,14:08:37,27.19,8.97,16.561,1590,,,
1613,6/9/2023,14:03:37,27.31,8.93,16.397,1604,,,
1614,6/9/2023,13:58:37,27.39,8.95,16.254,1582,,,
1615,6/9/2023,13:53:37,27.26,9.01,16.896,1596,,,
1616,6/9/2023,13:48:37,27.17,8.95,16.226,1589,,,
1617,6/9/2023,13:43:37,27.2,8.94,16.339,1575,,,
1618,6/9/2023,13:38:37,27.09,8.95,16.741,1590,,,
1619,6/9/2023,13:33:37,27.29,8.89,16.903,1575,,,
1620,6/9/2023,13:28:37,27.1,8.95,15.118,1582,,,
1621,6/9/2023,13:23:37,27.07,8.88,17.137,1589,,,
1622,6/9/2023,13:18:37,26.91,8.85,16.752,1575,,,
1623,6/9/2023,13:13:37,27.07,8.88,16.788,1582,,,
1624,6/9/2023,13:08:37,27.11,8.9,17.582,1590,,,
1625,6/9/2023,13:03:37,27.07,8.83,16.19,1590,,,
1626,6/9/2023,12:58:37,26.76,8.86,16.745,1582,,,
1627,6/9/2023,12:53:37,27.01,8.85,17.211,1581,,,
1628,6/9/2023,12:48:37,26.95,8.83,17.174,1581,,,
1629,6/9/2023,12:43:37,26.98,8.8,17.021,1589,,,
1630,6/9/2023,12:38:37,26.92,8.81,16.569,1581,,,
1631,6/9/2023,12:33:37,26.93,8.84,17.284,1589,,,
1632,6/9/2023,12:28:37,26.91,8.78,16.755,1574,,,
1633,6/9/2023,12:23:37,26.78,8.79,17.233,1581,,,
1634,6/9/2023,12:18:37,26.77,8.78,17.095,1581,,,
1635,6/9/2023,12:13:37,26.81,8.78,16.191,1566,,,
1636,6/9/2023,12:08:37,26.93,8.77,17.109,1566,,,
1637,6/9/2023,12:03:37,26.51,8.71,16.243,1581,,,
1638,6/9/2023,11:58:37,26.71,8.68,16.937,1566,,,
1639,6/9/2023,11:53:37,26.66,8.72,16.869,1574,,,
1640,6/9/2023,11:48:37,26.81,8.73,16.593,1567,,,
1641,6/9/2023,11:43:37,26.54,8.67,16.783,1564,,,
1642,6/9/2023,11:38:37,26.62,8.63,15.753,1574,,,
1643,6/9/2023,11:33:37,26.57,8.71,16.877,1589,,,
1644,6/9/2023,11:28:37,26.73,8.65,16.906,1566,,,
1645,6/9/2023,11:23:37,26.93,8.6,15.673,1574,,,
1646,6/9/2023,11:18:41,26.67,8.66,16.086,1566,,,
1647,6/9/2023,11:13:37,26.48,8.61,16.185,1566,,,
1648,6/9/2023,11:08:37,26.49,8.59,17.14,1574,,,
1649,6/9/2023,11:03:37,26.44,8.6,15.726,1549,,,
1650,6/9/2023,10:58:37,26.44,8.52,16.156,1552,,,
1651,6/9/2023,10:53:37,26.38,8.56,16.411,1560,,,
1652,6/9/2023,10:43:37,26.39,8.49,15.908,1557,,,
1653,6/9/2023,10:38:37,26.27,8.45,15.351,1545,,,
1654,6/9/2023,10:33:37,26.32,8.47,15.296,1552,,,
1655,6/9/2023,10:28:37,26.93,8.44,15.728,1552,,,
1656,6/9/2023,10:18:37,26.19,8.29,15.486,1552,,,
1657,6/9/2023,10:13:37,26.12,8.29,15.377,1552,,,
1658,6/9/2023,10:08:37,26.19,8.3,15.176,1557,,,
1659,6/9/2023,10:03:37,25.95,8.27,14.86,1552,,,
1660,6/9/2023,9:58:37,26.02,8.25,14.998,1557,,,
1661,6/9/2023,9:53:37,25.99,8.23,15.181,1552,,,
1662,6/9/2023,9:48:37,26.12,8.17,15.541,1560,,,
1663,6/9/2023,9:43:37,26.11,8.2,14.877,1552,,,
1664,6/9/2023,9:38:37,26.27,8.14,14.778,1564,,,
1665,6/9/2023,9:33:37,26.08,8.14,14.641,1545,,,
1666,6/9/2023,9:28:37,25.97,8.13,15.235,1560,,,
1667,6/9/2023,9:23:37,26.14,8.08,14.124,1552,,,
1668,6/9/2023,9:13:39,26.04,8.01,13.438,1552,,,
1669,6/9/2023,9:03:37,26.08,7.98,14.065,1552,,,
1670,6/9/2023,8:58:37,26.13,7.97,13.775,1549,,,
1671,6/9/2023,8:53:37,25.98,7.92,13.358,1549,,,
1672,6/9/2023,8:48:37,26.16,7.91,12.635,1560,,,
1673,6/9/2023,8:43:37,26,7.9,12.84,1545,,,
1674,6/9/2023,8:38:37,26.11,7.88,12.723,1545,,,
1675,6/9/2023,8:33:37,26.03,7.83,12.43,1549,,,
1676,6/9/2023,8:28:36,25.9,7.83,12.884,1537,,,
1677,6/9/2023,8:23:37,26.02,7.79,12.075,1552,,,
1678,6/9/2023,8:18:37,25.97,7.8,13.241,1560,,,
1679,6/9/2023,8:13:37,26,7.8,11.469,1552,,,
1680,6/9/2023,8:08:37,26,7.77,11.944,1552,,,
1681,6/9/2023,8:03:37,26.08,7.8,12.155,1552,,,
1682,6/9/2023,7:58:37,25.99,7.76,12.148,1567,,,
1683,6/9/2023,7:53:37,26.01,7.78,12.563,1552,,,
1684,6/9/2023,7:48:37,26.49,7.76,11.468,1552,,,
1685,6/9/2023,7:43:37,26.02,7.71,11.338,1545,,,
1686,6/9/2023,7:38:37,26.12,7.75,11.213,1539,,,
1687,6/9/2023,7:33:37,26.03,7.71,11.259,1545,,,
1688,6/9/2023,7:28:37,25.95,7.71,10.528,1545,,,
1689,6/9/2023,7:23:37,26.06,7.68,10.331,1546,,,
1690,6/9/2023,7:18:37,26.01,7.69,10.857,1539,,,
1691,6/9/2023,7:13:37,25.91,7.7,10.419,1554,,,
1692,6/9/2023,7:08:37,26.08,7.69,10.915,1539,,,
1693,6/9/2023,7:03:37,25.95,7.68,9.77,1546,,,
1694,6/9/2023,6:48:37,26.07,7.66,9.835,1546,,,
1695,6/9/2023,6:43:37,25.98,7.66,10.484,1561,,,
1696,6/9/2023,6:38:37,26.07,7.68,8.719,1554,,,
1697,6/9/2023,6:33:37,26.07,7.69,10.193,1561,,,
1698,6/9/2023,6:28:37,26.06,7.68,8.712,1539,,,
1699,6/9/2023,6:23:37,26.11,7.68,10.484,1554,,,
1700,6/9/2023,6:13:37,26.05,7.69,9.595,1561,,,
1701,6/9/2023,6:03:37,26.05,7.66,9.478,1554,,,
1702,6/9/2023,5:58:37,26.18,7.69,10.076,1546,,,
1703,6/9/2023,5:53:37,26.41,7.68,10.257,1554,,,
1704,6/9/2023,5:48:37,26.19,7.65,10.659,1554,,,
1705,6/9/2023,5:43:37,26.08,7.65,10.907,1546,,,
1706,6/9/2023,5:38:37,26.19,7.65,10.805,1561,,,
1707,6/9/2023,5:33:37,26.25,7.67,10.039,1546,,,
1708,6/9/2023,5:28:37,26.1,7.67,10.003,1554,,,
1709,6/9/2023,5:23:37,25.75,7.67,9.756,1554,,,
1710,6/9/2023,5:18:37,26.1,7.67,10.572,1554,,,
1711,6/9/2023,5:08:37,26.12,7.65,10.324,1554,,,
1712,6/9/2023,5:03:37,26.12,7.65,11.097,1546,,,
1713,6/9/2023,4:58:37,26.21,7.68,9.922,1546,,,
1714,6/9/2023,4:53:37,26.2,7.66,10.272,1554,,,
1715,6/9/2023,4:48:36,26.11,7.69,10.097,1546,,,
1716,6/9/2023,4:43:37,26.27,7.68,10.134,1539,,,
1717,6/9/2023,4:38:37,26.28,7.66,9.9,1539,,,
1718,6/9/2023,4:33:37,26.23,7.67,10.316,1561,,,
1719,6/9/2023,4:28:37,26.37,7.67,10.593,1546,,,
1720,6/9/2023,4:23:37,26.25,7.67,10.185,1539,,,
1721,6/9/2023,4:18:37,26.35,7.66,10.323,1539,,,
1722,6/9/2023,4:13:37,26.2,7.68,10.382,1546,,,
1723,6/9/2023,4:08:37,26.34,7.66,9.688,1561,,,
1724,6/9/2023,3:58:37,26.19,7.68,10.345,1554,,,
1725,6/9/2023,3:53:37,26.27,7.66,9.951,1532,,,
1726,6/9/2023,3:48:37,26.29,7.7,10.885,1546,,,
1727,6/9/2023,3:38:37,26.33,7.67,10.221,1546,,,
1728,6/9/2023,3:33:37,26.42,7.67,10.994,1546,,,
1729,6/9/2023,3:28:37,26.28,7.67,9.259,1546,,,
1730,6/9/2023,3:23:37,26.35,7.65,10.155,1546,,,
1731,6/9/2023,3:18:37,26.47,7.64,10.425,1532,,,
1732,6/9/2023,3:13:37,26.28,7.63,10.936,1539,,,
1733,6/9/2023,3:08:37,26.45,7.67,9.98,1554,,,
1734,6/9/2023,3:03:37,26.42,7.68,10.665,1548,,,
1735,6/9/2023,2:58:37,26.36,7.65,10.178,1555,,,
1736,6/9/2023,2:53:37,26.38,7.65,9.601,1533,,,
1737,6/9/2023,2:48:37,26.37,7.66,10.447,1533,,,
1738,6/9/2023,2:38:37,26.43,7.69,10.629,1548,,,
1739,6/9/2023,2:33:37,26.25,7.68,9.987,1541,,,
1740,6/9/2023,2:28:37,26.44,7.68,10.476,1546,,,
1741,6/9/2023,2:23:37,26.33,7.69,10.579,1546,,,
1742,6/9/2023,2:13:37,26.36,7.66,10.601,1541,,,
1743,6/9/2023,2:08:37,26.32,7.69,10.075,1548,,,
1744,6/9/2023,2:03:37,26.41,7.69,9.798,1555,,,
1745,6/9/2023,1:58:37,26.41,7.66,10.724,1541,,,
1746,6/9/2023,1:43:37,26.51,7.68,10.527,1554,,,
1747,6/9/2023,1:38:37,26.58,7.69,10.053,1548,,,
1748,6/9/2023,1:33:37,26.39,7.68,10.439,1533,,,
1749,6/9/2023,1:28:37,26.47,7.65,10.14,1548,,,
1750,6/9/2023,1:18:37,26.66,7.68,10.038,1555,,,
1751,6/9/2023,1:13:37,26.6,7.68,10.359,1548,,,
1752,6/9/2023,1:08:37,26.51,7.69,10.731,1541,,,
1753,6/9/2023,1:03:37,26.37,7.69,10.315,1541,,,
1754,6/9/2023,0:58:37,26.55,7.68,10.439,1541,,,
1755,6/9/2023,0:53:37,26.56,7.69,9.455,1541,,,
1756,6/9/2023,0:48:37,26.59,7.69,10.016,1548,,,
1757,6/9/2023,0:43:37,26.59,7.68,10.264,1555,,,
1758,6/9/2023,0:38:37,26.48,7.71,10.68,1548,,,
1759,6/9/2023,0:33:37,26.58,7.69,10.914,1548,,,
1760,6/9/2023,0:28:37,26.5,7.67,10.571,1546,,,
1761,6/9/2023,0:23:37,26.49,7.72,10.111,1546,,,
1762,6/9/2023,0:18:37,26.6,7.7,10.053,1533,,,
1763,6/9/2023,0:13:37,26.31,7.69,10.549,1541,,,
1764,6/9/2023,0:08:37,26.83,7.7,10.38,1546,,,
1765,6/9/2023,0:03:36,26.67,7.69,9.914,1554,,,
1766,5/9/2023,23:58:37,26.65,7.72,10.147,1541,,,
1767,5/9/2023,23:53:37,26.63,7.71,9.834,1541,,,
1768,5/9/2023,23:48:36,26.52,7.7,10.767,1546,,,
1769,5/9/2023,23:43:37,26.65,7.73,9.834,1548,,,
1770,5/9/2023,23:38:37,26.61,7.71,10.162,1535,,,
1771,5/9/2023,23:33:37,26.64,7.71,10.329,1554,,,
1772,5/9/2023,23:28:36,26.61,7.72,10.315,1539,,,
1773,5/9/2023,23:23:36,26.58,7.74,10.767,1546,,,
1774,5/9/2023,23:18:37,26.64,7.72,10.366,1541,,,
1775,5/9/2023,23:13:37,26.71,7.73,9.695,1561,,,
1776,5/9/2023,23:08:37,26.51,7.74,10.71,1548,,,
1777,5/9/2023,23:03:37,26.58,7.75,7.377,1541,,,
1778,5/9/2023,22:58:37,26.77,7.75,10.752,1555,,,
1779,5/9/2023,22:53:37,26.69,7.72,10.687,1542,,,
1780,5/9/2023,22:48:37,26.73,7.77,10.716,1555,,,
1781,5/9/2023,22:43:37,26.69,7.76,10.898,1548,,,
1782,5/9/2023,22:28:37,26.63,7.77,10.752,1541,,,
1783,5/9/2023,22:23:37,27.02,7.78,10.102,1541,,,
1784,5/9/2023,22:18:36,26.97,7.79,10.781,1542,,,
1785,5/9/2023,22:08:37,26.73,7.81,10.759,1541,,,
1786,5/9/2023,22:03:36,26.8,7.79,9.833,1555,,,
1787,5/9/2023,21:58:37,27.01,7.8,10.11,1548,,,
1788,5/9/2023,21:53:37,26.7,7.82,9.826,1548,,,
1789,5/9/2023,21:48:37,26.69,7.83,10.373,1555,,,
1790,5/9/2023,21:43:36,26.42,7.82,10.286,1541,,,
1791,5/9/2023,21:38:37,26.77,7.86,10.446,1548,,,
1792,5/9/2023,21:33:36,26.88,7.88,9.804,1548,,,
1793,5/9/2023,21:28:37,26.77,7.86,10.898,1541,,,
1794,5/9/2023,21:23:36,27,7.87,10.146,1541,,,
1795,5/9/2023,21:18:37,26.76,7.89,10.723,1548,,,
1796,5/9/2023,21:13:36,26.92,7.9,10.752,1541,,,
1797,5/9/2023,21:08:37,26.89,7.9,10.066,1541,,,
1798,5/9/2023,21:03:43,26.82,7.9,9.345,1541,,,
1799,5/9/2023,20:58:37,26.91,7.94,10.446,1548,,,
1800,5/9/2023,20:53:36,26.86,7.93,10.752,1548,,,
1801,5/9/2023,20:48:37,26.75,7.93,10.249,1555,,,
1802,5/9/2023,20:43:37,27.09,7.95,10.277,1548,,,
1803,5/9/2023,20:38:37,26.85,7.99,10.409,1548,,,
1804,5/9/2023,20:33:36,27.57,8,10.962,1548,,,
1805,5/9/2023,20:23:37,27.09,8.03,11.108,1554,,,
1806,5/9/2023,20:18:36,27.01,8.08,10.693,1548,,,
1807,5/9/2023,20:13:36,26.77,8.11,10.388,1564,,,
1808,5/9/2023,20:08:36,26.93,8.11,9.818,1557,,,
1809,5/9/2023,20:03:37,26.91,8.14,10.19,1563,,,
1810,5/9/2023,19:58:37,26.98,8.11,9.665,1563,,,
1811,5/9/2023,19:53:37,26.92,8.16,10.992,1555,,,
1812,5/9/2023,19:48:37,27.02,8.15,10.416,1555,,,
1813,5/9/2023,19:43:37,27.31,8.23,11.079,1555,,,
1814,5/9/2023,19:38:37,26.93,8.21,10.62,1555,,,
1815,5/9/2023,19:33:37,26.91,8.27,9.257,1549,,,
1816,5/9/2023,19:28:37,27.05,8.24,11.451,1563,,,
1817,5/9/2023,19:23:37,26.92,8.28,11.225,1548,,,
1818,5/9/2023,19:18:37,27.04,8.34,11.262,1555,,,
1819,5/9/2023,19:13:37,27.04,8.35,10.627,1548,,,
1820,5/9/2023,19:08:37,27.03,8.38,10.846,1548,,,
1821,5/9/2023,19:03:36,26.97,8.43,10.205,1564,,,
1822,5/9/2023,18:58:36,27,8.45,10.89,1563,,,
1823,5/9/2023,18:53:37,27.03,8.48,11.706,1564,,,
1824,5/9/2023,18:48:37,27.03,8.49,11.531,1557,,,
1825,5/9/2023,18:43:37,27.08,8.54,11.597,1564,,,
1826,5/9/2023,18:38:36,27.15,8.55,11.837,1564,,,
1827,5/9/2023,18:33:36,27.06,8.58,11.473,1563,,,
1828,5/9/2023,18:28:37,27.06,8.59,11.481,1557,,,
1829,5/9/2023,18:23:36,27.45,8.66,11.691,1555,,,
1830,5/9/2023,18:18:48,27.04,8.7,11.21,1564,,,
1831,5/9/2023,18:13:36,27.2,8.73,11.713,1555,,,
1832,5/9/2023,18:08:36,26.9,8.74,12.362,1548,,,
1833,5/9/2023,18:03:37,26.9,8.74,12.057,1572,,,
1834,5/9/2023,17:53:37,27.14,8.83,12.269,1572,,,
1835,5/9/2023,17:48:36,27.15,8.84,12.464,1555,,,
1836,5/9/2023,17:43:37,27.18,8.85,12.121,1563,,,
1837,5/9/2023,17:38:36,27.25,8.9,12.901,1555,,,
1838,5/9/2023,17:33:37,27.24,8.92,13.142,1563,,,
1839,5/9/2023,17:28:37,27.15,8.94,13.217,1548,,,
1840,5/9/2023,17:23:36,27.26,8.95,13.574,1551,,,
1841,5/9/2023,17:18:37,27.35,8.98,13.8,1558,,,
1842,5/9/2023,17:13:36,27.13,9.02,14.389,1543,,,
1843,5/9/2023,17:08:37,27.26,9,13.63,1557,,,
1844,5/9/2023,17:03:36,27.32,9.02,14.045,1548,,,
1845,5/9/2023,16:58:37,27.04,9.01,13.669,1548,,,
1846,5/9/2023,16:53:36,27.22,9.06,14.607,1564,,,
1847,5/9/2023,16:48:38,27.29,9.08,12.575,1551,,,
1848,5/9/2023,16:43:36,27.33,9.06,14.636,1557,,,
1849,5/9/2023,16:38:37,27.68,9.09,14.146,1555,,,
1850,5/9/2023,16:33:37,27.21,9.09,14.41,1564,,,
1851,5/9/2023,16:28:36,27.3,9.11,15.576,1564,,,
1852,5/9/2023,16:23:37,27.34,9.14,14.282,1557,,,
1853,5/9/2023,16:18:37,27.1,9.11,14.94,1563,,,
1854,5/9/2023,16:13:37,27.48,9.15,15.714,1572,,,
1855,5/9/2023,16:08:37,27.29,9.14,15.875,1564,,,
1856,5/9/2023,16:03:36,27.3,9.15,15,1564,,,
1857,5/9/2023,15:53:37,27.28,9.16,15.504,1551,,,
1858,5/9/2023,15:48:36,27.27,9.15,15.492,1558,,,
1859,5/9/2023,15:43:37,27.3,9.14,16.594,1558,,,
1860,5/9/2023,15:38:37,27.19,9.16,16.605,1558,,,
1861,5/9/2023,15:33:36,27.2,9.16,16.313,1551,,,
1862,5/9/2023,15:28:37,27.46,9.19,15.904,1566,,,
1863,5/9/2023,15:23:36,27.32,9.21,16.32,1558,,,
1864,5/9/2023,15:18:37,27.29,9.21,16.139,1566,,,
1865,5/9/2023,15:13:36,27.1,9.18,17.473,1551,,,
1866,5/9/2023,15:08:44,27.33,9.22,16.721,1551,,,
1867,5/9/2023,14:58:36,27.19,9.21,17.064,1558,,,
1868,5/9/2023,14:53:37,27.26,9.22,16.663,1566,,,
1869,5/9/2023,14:48:36,27.31,9.18,16.662,1558,,,
1870,5/9/2023,14:43:37,27.28,9.17,16.466,1566,,,
1871,5/9/2023,14:38:37,27.24,9.2,16.65,1558,,,
1872,5/9/2023,14:33:36,27.25,9.18,16.667,1551,,,
1873,5/9/2023,14:28:37,26.95,9.17,16.781,1551,,,
1874,5/9/2023,14:23:36,27.29,9.15,17.294,1573,,,
1875,5/9/2023,14:18:37,27.13,9.16,17.193,1543,,,
1876,5/9/2023,14:13:36,27.15,9.17,16.838,1551,,,
1877,5/9/2023,14:08:36,27.19,9.16,16.269,1551,,,
1878,5/9/2023,14:03:36,27.09,9.15,16.736,1558,,,
1879,5/9/2023,13:53:37,26.89,9.16,16.263,1558,,,
1880,5/9/2023,13:48:37,27.07,9.15,17.123,1558,,,
1881,5/9/2023,13:43:37,27.06,9.13,16.955,1543,,,
1882,5/9/2023,13:33:36,27.02,9.15,17.174,1551,,,
1883,5/9/2023,13:28:36,26.88,9.11,17.649,1551,,,
1884,5/9/2023,13:23:36,26.9,9.12,16.97,1551,,,
1885,5/9/2023,13:18:36,26.88,9.12,17.444,1551,,,
1886,5/9/2023,13:13:36,26.93,9.08,15.906,1543,,,
1887,5/9/2023,13:08:36,26.91,9.13,17.466,1536,,,
1888,5/9/2023,13:03:36,26.81,9.09,17.277,1543,,,
1889,5/9/2023,12:58:36,27.2,9.06,16.721,1551,,,
1890,5/9/2023,12:53:36,26.78,9.07,16.555,1551,,,
1891,5/9/2023,12:48:36,26.65,9.09,17.97,1543,,,
